time,lat,long,download_speed,upload_speed,latency,connection_type,isp,day,date,day_type,session,temperature,climate,env_type,location,floor,mobility,movement_speed,gsm_dbm,gsm_asu,gsm_rssi,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,cdma_asu,cdma_band,lte_rsrp,lte_rsrq,lte_rssnr,lte_cqi,lte_band,nr_dbm,nr_rsrp,nr_rsrq,nr_sssinr,nr_csicqi,nr_csirsrp,nr_csirsrq,nr_band,nr_timing,contributor
10:53,13.01497,80.2399367,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.00,,,,,,,,,,,-115,-20,0,2147483647,1,,,,,,,,,,
10:54,13.01497,80.2399367,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.00,,,,,,,,,,,-105,-13,0,2147483647,1,,,,,,,,,,
10:54,13.01497,80.2399367,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.00,,,,,,,,,,,-109,-14,0,2147483647,1,,,,,,,,,,
10:54,13.01497,80.2399367,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.00,,,,,,,,,,,-107,-15,0,2147483647,1,,,,,,,,,,
10:54,13.01497,80.2399367,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.00,,,,,,,,,,,-106,-13,0,2147483647,1,,,,,,,,,,
10:54,13.0148681,80.2398957,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.12,,,,,,,,,,,-107,-14,0,2147483647,1,,,,,,,,,,
10:54,13.0148656,80.2398956,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.12,,,,,,,,,,,-107,-14,0,2147483647,1,,,,,,,,,,
10:54,13.0148656,80.2398956,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.06,,,,,,,,,,,-106,-13,0,2147483647,1,,,,,,,,,,
10:54,13.0148026,80.2399049,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.06,,,,,,,,,,,-106,-9,0,2147483647,1,,,,,,,,,,
10:54,13.0148026,80.2399049,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.06,,,,,,,,,,,-114,-17,0,2147483647,1,,,,,,,,,,
10:54,13.0148017,80.239905,1.4119999408721924,0.7839999794960022,22,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,34.68,scattered clouds,Crowded,,0,No movement,0.00,,,,,,,,,,,-117,-20,0,2147483647,1,,,,,,,,,,
11:19,13.0151449,80.239844,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.08,,,,,,,,,,,-126,-18,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:19,13.0151449,80.239844,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.08,,,,,,,,,,,-123,-14,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:19,13.0151458,80.2398468,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.08,,,,,,,,,,,-125,-15,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:19,13.0151467,80.2398486,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.03,,,,,,,,,,,-125,-20,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:19,13.0151467,80.2398486,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.03,,,,,,,,,,,-123,-17,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:19,13.0151467,80.2398486,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.18,,,,,,,,,,,-124,-19,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:19,13.0151447,80.2398402,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.18,,,,,,,,,,,-124,-18,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:19,13.0151447,80.2398402,1.5160000324249268,0.07100000232458115,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.02,,,,,,,,,,,-122,-17,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:28,13.0148499,80.2385495,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.81,,,,,,,,,,,-99,-20,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:28,13.014848,80.2384502,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.89,,,,,,,,,,,-92,-12,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:28,13.0148726,80.2384328,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.89,,,,,,,,,,,-100,-19,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:28,13.0148896,80.2384142,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.82,,,,,,,,,,,-100,-19,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:28,13.0149049,80.2383923,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.82,,,,,,,,,,,-100,-19,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:28,13.0149226,80.2383742,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.82,,,,,,,,,,,-91,-11,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:28,13.0149275,80.2383537,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.88,,,,,,,,,,,-91,-11,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:28,13.01494,80.2383413,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.88,,,,,,,,,,,-93,-11,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151106,80.2379768,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.89,,,,,,,,,,,-96,-20,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151345,80.2379197,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.95,,,,,,,,,,,-84,-10,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151407,80.237891,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.95,,,,,,,,,,,-84,-10,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151439,80.2378777,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.87,,,,,,,,,,,-98,-20,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151517,80.2378586,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.87,,,,,,,,,,,-98,-20,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151584,80.2378393,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.87,,,,,,,,,,,-85,-10,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151653,80.2378187,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.99,,,,,,,,,,,-89,-11,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
